Fecha,SupraCanal,SupraCanal_Origen,Leads_brutos_C2C,Leads_brutos_IB,Leads_utiles_C2C,Leads_utiles_IB,Llamadas_entrantes_C2C,Llamadas_entrantes_IB,Clientes,Inversion,Inversion_Fee,Ventas_BI,Oportunidades_BI,Altas
2025-01-11,Whatsapp,SEM_Marca_Pura,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-11,Youtube,,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,Display,,24,1,6,0,0,0,4,781,804.4,0,4,0
2025-01-12,Manual,,0,0,0,0,0,0,0,0,0,5,9,0
2025-01-12,Organico,,72,85,23,9,0,0,61,0,0,4,17,2
2025-01-12,Otros_Origenes,,0,0,0,0,0,0,0,0,0,1,1,0
2025-01-12,Paid_Social,,14,0,4,0,0,0,1,1362.3,1362.3,0,1,0
2025-01-12,Pmax,,1,4,1,0,0,0,3,586.2,603.8,0,2,0
2025-01-12,Resto,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-12,SEM_Generico,,4,3,0,1,0,0,0,209.4,215.7,1,0,0
2025-01-12,SEM_Marca_Derivada,,9,22,3,3,0,0,9,508.6,523.9,0,3,0
2025-01-12,SEM_Marca_Pura,,30,12,10,0,0,0,3,828.5,853.4,2,4,0
2025-01-12,Terceros,,36,0,8,0,0,0,2,458.3,458.3,0,3,0
2025-01-12,Whatsapp,Organico,0,1,0,1,0,0,0,0,0,0,0,0
2025-01-13,Display,,33,20,15,4,0,0,4,12652.1,13031.7,2,8,1
2025-01-13,Manual,,0,0,0,0,0,0,0,0,0,23,70,30
2025-01-13,Organico,,134,719,74,79,0,0,363,0,0,30,104,26
2025-01-13,Otros_Origenes,,0,0,0,0,0,0,0,0,0,3,5,0
2025-01-13,Paid_Social,,24,1,3,0,0,0,1,915.2,915.2,5,4,3
2025-01-13,Pmax,,10,23,6,3,0,0,17,1973.4,2032.6,1,7,0
2025-01-13,SEM_Competencia,,1,136,0,11,0,0,5,2923.4,2923.4,0,6,1
2025-01-13,SEM_Generico,,11,21,10,5,0,0,6,3573.3,3680.5,0,6,2
2025-01-13,SEM_Marca_Derivada,,18,94,16,12,0,0,59,1278.3,1316.6,4,14,4
2025-01-13,SEM_Marca_Pura,,84,62,54,12,0,0,34,4751.1,4893.6,10,19,3
2025-01-13,Terceros,,38,0,10,0,0,0,2,508.3,508.3,2,4,5
2025-01-13,Whatsapp,Whatsapp,0,1,0,0,0,0,1,0,0,0,0,0
2025-01-13,Whatsapp,Organico,0,2,0,0,0,0,2,0,0,0,0,0
2025-01-13,Whatsapp,SEM_Marca_Derivada,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-13,Whatsapp,SEM_Marca_Pura,0,1,0,1,0,0,0,0,0,0,1,0
2025-01-13,Youtube,,3,0,1,0,0,0,0,0,0,0,0,0
2025-01-14,Display,,38,23,14,8,0,0,3,6694.5,6895.3,8,14,3
2025-01-14,Manual,,0,0,0,0,0,0,0,0,0,33,53,22
2025-01-14,Organico,,133,452,72,91,0,0,215,0,0,44,71,28
2025-01-14,Otros_Origenes,,0,0,0,0,0,0,0,0,0,4,9,4
2025-01-14,Paid_Social,,26,5,18,3,0,0,2,5652.7,5652.7,5,11,2
2025-01-14,Pmax,,19,17,14,1,0,0,14,1804.9,1859,3,7,1
2025-01-14,SEM_Competencia,,5,26,1,2,0,0,2,2000.2,2000.2,4,2,1
2025-01-14,SEM_Generico,,9,13,3,5,0,0,5,2831.5,2916.4,3,3,2
2025-01-14,SEM_Marca_Derivada,,17,131,10,19,0,0,70,1044.2,1075.5,9,12,5
2025-01-14,SEM_Marca_Pura,,84,58,48,13,0,0,28,4187,4312.6,11,20,6
2025-01-14,Terceros,,32,1,13,0,0,0,5,508.3,508.3,5,8,1
2025-01-14,Whatsapp,Paid_Social,0,2,0,2,0,0,0,0,0,0,1,0
2025-01-14,Whatsapp,SEM_Marca_Pura,0,1,0,1,0,0,0,0,0,1,0,1
2025-01-14,Youtube,,1,0,1,0,0,0,0,0,0,0,0,0
2025-01-15,Display,,41,23,23,4,0,0,8,7060.9,7272.7,0,9,2
2025-01-15,Manual,,0,0,0,0,0,0,0,0,0,25,54,17
2025-01-15,Organico,,116,482,57,75,0,0,245,0,0,24,69,26
2025-01-15,Otros_Origenes,,0,0,0,0,0,0,0,0,0,5,13,5
2025-01-15,Paid_Social,,38,1,16,0,0,0,4,6619.8,6619.8,4,9,3
2025-01-15,Pmax,,8,21,4,3,0,0,10,1848.7,1904.2,1,2,1
2025-01-15,Resto,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-15,SEM_Competencia,,1,1,1,1,0,0,0,2203.2,2203.2,0,1,0
2025-01-15,SEM_Generico,,15,15,13,2,0,0,8,3274.6,3372.8,1,5,2
2025-01-15,SEM_Marca_Derivada,,8,120,6,13,0,0,66,912.9,940.3,10,8,6
2025-01-15,SEM_Marca_Pura,,71,83,44,15,0,0,54,4248,4375.4,6,13,7
2025-01-15,Terceros,,50,3,18,2,0,0,6,606.3,606.3,7,7,4
2025-01-15,Whatsapp,Whatsapp,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-15,Whatsapp,Organico,0,2,0,1,0,0,1,0,0,0,1,1
2025-01-15,Whatsapp,Paid_Social,0,4,0,3,0,0,0,0,0,1,2,0
2025-01-15,Whatsapp,SEM_Marca_Pura,0,1,0,1,0,0,0,0,0,0,1,0
2025-01-15,Youtube,,3,0,1,0,0,0,0,0,0,0,0,0
2025-01-16,Display,,47,22,21,7,0,0,7,7577.6,7804.9,7,12,3
2025-01-16,Manual,,0,0,0,0,0,0,0,0,0,27,68,23
2025-01-16,Organico,,123,383,61,72,0,0,215,0,0,36,69,23
2025-01-16,Otros_Origenes,,0,0,0,0,0,0,0,0,0,3,3,3
2025-01-16,Paid_Social,,29,1,10,0,0,0,1,5543,5543,3,9,4
2025-01-16,Pmax,,11,13,6,2,0,0,7,1376.9,1418.2,3,6,1
2025-01-16,SEM_Competencia,,1,55,0,4,0,0,0,2414.2,2414.2,0,1,1
2025-01-16,SEM_Generico,,9,14,8,2,0,0,4,3616.3,3724.8,2,7,1
2025-01-16,SEM_Marca_Derivada,,10,143,9,19,0,0,75,859.5,885.3,8,14,6
2025-01-16,SEM_Marca_Pura,,86,44,45,8,0,0,18,4127.1,4250.9,4,11,12
2025-01-16,Terceros,,62,3,15,0,0,0,9,506.3,506.3,7,1,1
2025-01-16,Whatsapp,SEM_Marca_Pura,0,2,0,2,0,0,0,0,0,0,0,0
2025-01-16,Youtube,,4,0,1,0,0,0,0,0,0,0,0,0
2025-01-17,Display,,31,21,11,1,0,0,4,7101.9,7315,1,6,3
2025-01-17,Manual,,0,0,0,0,0,0,0,0,0,29,48,22
2025-01-17,Organico,,129,327,56,67,0,0,162,0,0,32,59,36
2025-01-17,Otros_Origenes,,0,0,0,0,0,0,0,0,0,3,12,3
2025-01-17,Paid_Social,,29,1,14,0,0,0,4,4948.2,4948.2,2,6,3
2025-01-17,Pmax,,7,11,6,4,0,0,5,1341.8,1382.1,1,5,2
2025-01-17,SEM_Competencia,,1,67,0,4,0,0,1,1266.6,1266.6,0,1,0
2025-01-17,SEM_Generico,,9,7,7,1,0,0,3,2568.6,2645.7,1,3,2
2025-01-17,SEM_Marca_Derivada,,18,134,15,15,0,0,70,759.7,782.5,8,17,6
2025-01-17,SEM_Marca_Pura,,60,35,33,8,0,0,22,3420.5,3523.1,8,16,7
2025-01-17,Terceros,,54,1,19,0,0,0,4,530.3,530.3,2,6,6
2025-01-17,Whatsapp,Organico,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-17,Whatsapp,Paid_Social,0,1,0,0,0,0,0,0,0,0,1,0
2025-01-17,Whatsapp,SEM_Marca_Pura,0,1,0,1,0,0,0,0,0,0,0,0
2025-01-17,Youtube,,1,0,1,0,0,0,0,0,0,0,0,0
2025-01-18,Display,,15,8,4,3,0,0,1,4301.6,4430.6,4,2,3
2025-01-18,Manual,,0,0,0,0,0,0,0,0,0,11,13,2
2025-01-18,Organico,,96,92,36,6,0,0,66,0,0,13,19,10
2025-01-18,Otros_Origenes,,0,0,0,0,0,0,0,0,0,2,3,0
2025-01-18,Paid_Social,,24,1,12,0,0,0,1,2491.2,2491.2,1,5,1
2025-01-18,Pmax,,8,5,4,2,0,0,4,554,570.6,3,5,0
2025-01-18,SEM_Competencia,,3,14,0,2,0,0,0,147.2,147.2,0,0,0
2025-01-18,SEM_Generico,,4,3,1,1,0,0,1,503.5,518.6,0,0,0
2025-01-18,SEM_Marca_Derivada,,5,46,3,3,0,0,29,450.2,463.7,1,2,2
2025-01-18,SEM_Marca_Pura,,35,15,17,3,0,0,11,1444.8,1488.1,7,7,1
2025-01-18,Terceros,,61,1,12,1,0,0,3,680.3,680.3,1,10,0
2025-01-18,Whatsapp,Paid_Social,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-18,Youtube,,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-19,Display,,26,3,9,2,0,0,0,1455,1498.6,2,4,0
2025-01-19,Manual,,0,0,0,0,0,0,0,0,0,0,3,0
2025-01-19,Organico,,46,56,16,6,0,0,34,0,0,4,10,0
2025-01-19,Otros_Origenes,,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-19,Paid_Social,,16,1,4,1,0,0,2,1486.7,1486.7,3,3,0
2025-01-19,Pmax,,1,5,0,0,0,0,4,377.5,388.8,0,0,0
2025-01-19,SEM_Competencia,,0,6,0,1,0,0,0,166.6,166.6,0,0,0
2025-01-19,SEM_Generico,,1,1,0,0,0,0,0,102.2,105.3,1,0,0
2025-01-19,SEM_Marca_Derivada,,1,23,0,1,0,0,11,506.1,521.3,1,1,0
2025-01-19,SEM_Marca_Pura,,24,8,12,1,0,0,4,1344.5,1384.8,1,8,1
2025-01-19,Terceros,,64,1,22,0,0,0,9,680.3,680.3,0,3,0
2025-01-19,Whatsapp,SEM_Marca_Pura,0,4,0,1,0,0,0,0,0,1,1,0
2025-01-20,Display,,29,20,7,8,0,0,5,9779.9,10073.3,1,5,4
2025-01-20,Manual,,0,0,0,0,0,0,0,0,0,35,68,18
2025-01-20,Organico,,102,478,57,98,0,0,225,0,0,37,84,28
2025-01-20,Otros_Origenes,,0,0,0,0,0,0,0,0,0,6,7,1
2025-01-20,Paid_Social,,31,4,15,1,0,0,1,3914.9,3914.9,6,12,2
2025-01-20,Pmax,,6,10,6,1,0,0,7,1909.2,1966.5,2,4,2
2025-01-20,Resto,,1,0,1,0,0,0,1,0,0,0,0,0
2025-01-20,SEM_Competencia,,3,56,3,2,0,0,2,1381.4,1381.4,0,0,0
2025-01-20,SEM_Generico,,9,5,8,3,0,0,3,2872.6,2958.8,3,4,1
2025-01-20,SEM_Marca_Derivada,,7,144,5,19,0,0,76,1018.8,1049.4,9,11,1
2025-01-20,SEM_Marca_Pura,,55,60,40,16,0,0,29,5069.3,5221.4,9,22,5
2025-01-20,Terceros,,100,2,26,0,0,0,8,664.3,664.3,10,11,2
2025-01-20,Whatsapp,Organico,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-20,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,Barrido,,0,0,0,0,0,0,0,0,0,0,4,0
2025-01-21,Display,,37,23,15,2,0,0,4,10130.2,10434.1,2,6,5
2025-01-21,Manual,,0,0,0,0,0,0,0,0,0,33,58,23
2025-01-21,Organico,,99,406,48,86,0,0,192,0,0,35,74,26
2025-01-21,Otros_Origenes,,0,0,0,0,0,0,0,0,0,4,9,7
2025-01-21,Paid_Social,,46,4,19,1,0,0,6,6171.5,6171.5,10,13,3
2025-01-21,Pmax,,5,22,3,4,0,0,12,1874.9,1931.1,8,3,0
2025-01-21,Resto,,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-21,SEM_Competencia,,1,44,1,1,0,0,1,1081.4,1081.4,0,0,1
2025-01-21,SEM_Generico,,5,9,5,1,0,0,4,1959.1,2017.9,0,5,3
2025-01-21,SEM_Marca_Derivada,,9,157,6,16,0,0,93,995.4,1025.3,10,9,10
2025-01-21,SEM_Marca_Pura,,60,49,35,12,0,0,23,4830.1,4975,10,14,9
2025-01-21,Terceros,,82,1,11,0,0,0,6,508.3,508.3,4,2,3
2025-01-21,Youtube,,1,0,0,0,0,0,0,0,0,0,0,0
2025-01-22,Display,,42,32,14,4,0,0,11,9352.9,9633.5,1,4,2
2025-01-22,Manual,,0,0,0,0,0,0,0,0,0,39,72,36
2025-01-22,Organico,,124,358,59,70,0,0,173,0,0,45,84,27
2025-01-22,Otros_Origenes,,0,0,0,0,0,0,0,0,0,1,16,1
2025-01-22,Paid_Social,,46,6,22,3,0,0,3,7054.6,7054.6,4,17,8
2025-01-22,Pmax,,14,21,6,3,0,0,11,1759.7,1812.5,2,5,0
2025-01-22,SEM_Competencia,,0,31,0,3,0,0,0,582.9,582.9,1,3,0
2025-01-22,SEM_Generico,,9,14,6,5,0,0,4,1744.2,1796.5,1,5,4
2025-01-22,SEM_Marca_Derivada,,10,168,5,27,0,0,79,1023.1,1053.8,8,20,4
2025-01-22,SEM_Marca_Pura,,58,87,29,19,0,0,43,4514.6,4650,8,16,7
2025-01-22,Terceros,,81,3,14,1,0,0,6,580.3,580.3,1,4,3
2025-01-22,Whatsapp,Organico,0,1,0,0,0,0,1,0,0,0,0,0
2025-01-22,Whatsapp,Paid_Social,0,0,0,0,0,0,0,0,0,1,0,0
2025-01-22,Whatsapp,Terceros,0,1,0,1,0,0,0,0,0,0,1,0
2025-01-22,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-23,Barrido,,0,0,0,0,0,0,0,0,0,0,2,0
2025-01-23,Display,,17,39,4,5,0,0,12,4374.6,4505.8,0,0,0
2025-01-23,Manual,,0,0,0,0,0,0,0,0,0,31,71,29
2025-01-23,Organico,,151,339,69,63,0,0,173,0,0,48,81,25
2025-01-23,Otros_Origenes,,0,0,0,0,0,0,0,0,0,3,12,2
2025-01-23,Paid_Social,,59,6,22,3,0,0,3,6372.7,6372.7,3,12,5
2025-01-23,Pmax,,9,24,4,7,0,0,13,1424.3,1467,2,6,2
2025-01-23,SEM_Competencia,,3,35,2,5,0,0,1,544.5,544.5,1,2,1
2025-01-23,SEM_Generico,,7,13,4,6,0,0,5,1749.5,1802,3,4,0
2025-01-23,SEM_Marca_Derivada,,11,175,10,20,0,0,90,1022.8,1053.5,6,21,8
2025-01-23,SEM_Marca_Pura,,67,68,32,14,0,0,32,4844.4,4989.7,8,14,5
2025-01-23,Terceros,,144,9,32,1,0,0,6,1030.3,1030.3,1,5,6
2025-01-23,Whatsapp,Whatsapp,0,1,0,0,0,0,1,0,0,0,0,0
2025-01-23,Whatsapp,Terceros,0,0,0,0,0,0,0,0,0,2,0,0
2025-01-23,Youtube,,2,0,0,0,0,0,0,0,0,0,0,0
2025-01-24,Barrido,,0,0,0,0,0,0,0,0,0,1,3,0
2025-01-24,Display,,13,14,8,4,0,0,8,2888.3,2974.9,4,3,2
2025-01-24,Manual,,0,0,0,0,0,0,0,0,0,35,53,26
2025-01-24,Organico,,145,287,68,36,0,0,173,0,0,31,56,29
2025-01-24,Otros_Origenes,,0,0,0,0,0,0,0,0,0,5,11,2
2025-01-24,Paid_Social,,47,1,22,0,0,0,3,4217.1,4217.1,4,13,3
2025-01-24,Pmax,,2,17,2,2,0,0,10,690.6,711.3,2,1,4
2025-01-24,SEM_Competencia,,1,44,1,3,0,0,0,503.6,503.6,0,1,0
2025-01-24,SEM_Generico,,14,15,5,10,0,0,4,1364.6,1405.5,7,8,1
2025-01-24,SEM_Marca_Derivada,,12,160,8,19,0,0,68,1005.3,1035.5,9,14,6
2025-01-24,SEM_Marca_Pura,,67,89,39,23,0,0,50,3662.2,3772.1,8,18,10
2025-01-24,Terceros,,158,10,31,1,0,0,13,766.3,766.3,1,8,4
2025-01-24,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-25,Display,,10,3,3,1,0,0,3,921.6,949.2,4,2,0
2025-01-25,Manual,,0,0,0,0,0,0,0,0,0,9,16,15
2025-01-25,Organico,,90,78,26,19,0,0,49,0,0,12,20,12
2025-01-25,Otros_Origenes,,0,0,0,0,0,0,0,0,0,2,3,1
2025-01-25,Paid_Social,,36,6,10,0,0,0,4,2391.5,2391.5,0,5,2
2025-01-25,Pmax,,7,11,2,2,0,0,0,224,230.7,1,1,0
2025-01-25,SEM_Competencia,,0,18,0,1,0,0,0,518.2,518.2,0,0,0
2025-01-25,SEM_Generico,,8,5,2,5,0,0,0,990.2,1019.9,2,4,2
2025-01-25,SEM_Marca_Derivada,,8,45,5,4,0,0,21,646.8,666.2,2,1,1
2025-01-25,SEM_Marca_Pura,,43,20,25,5,0,0,15,1591.6,1639.3,6,9,6
2025-01-25,Terceros,,148,5,31,1,0,0,10,896.3,896.3,3,12,1
2025-01-25,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-26,Display,,2,1,0,0,0,0,0,278.6,287,0,0,0
2025-01-26,Manual,,0,0,0,0,0,0,0,0,0,3,9,4
2025-01-26,Organico,,56,92,13,8,0,0,66,0,0,8,13,2
2025-01-26,Otros_Origenes,,0,0,0,0,0,0,0,0,0,2,1,0
2025-01-26,Paid_Social,,34,6,14,1,0,0,3,2501.6,2501.6,2,10,0
2025-01-26,Pmax,,1,0,1,0,0,0,0,49.4,50.9,1,0,0
2025-01-26,SEM_Competencia,,0,9,0,0,0,0,0,101.5,101.5,0,0,0
2025-01-26,SEM_Generico,,2,3,0,0,0,0,1,202.9,209,0,1,0
2025-01-26,SEM_Marca_Derivada,,6,33,2,4,0,0,18,834.8,859.8,0,4,1
2025-01-26,SEM_Marca_Pura,,26,8,8,3,0,0,5,1502.6,1547.7,4,2,0
2025-01-26,Terceros,,117,4,18,0,0,0,7,888.3,888.3,0,8,0
2025-01-26,Whatsapp,Paid_Social,0,1,0,1,0,0,0,0,0,0,1,0
2025-01-26,Whatsapp,SEM_Marca_Pura,0,2,0,0,0,0,0,0,0,0,0,0
2025-01-26,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-27,Barrido,,0,0,0,0,0,0,0,0,0,0,0,1
2025-01-27,Display,,7,19,5,3,0,0,5,5572.5,5739.7,3,0,3
2025-01-27,Manual,,0,0,0,0,0,0,0,0,0,30,103,33
2025-01-27,Organico,,129,420,78,81,0,0,207,0,0,37,89,39
2025-01-27,Otros_Origenes,,0,0,0,0,0,0,0,0,0,11,14,3
2025-01-27,Paid_Social,,38,7,15,2,0,0,1,5335.8,5335.8,3,11,1
2025-01-27,Pmax,,4,26,4,2,0,0,16,1101.7,1134.8,1,5,1
2025-01-27,SEM_Generico,,8,21,6,7,0,0,8,2404.6,2476.7,1,6,2
2025-01-27,SEM_Marca_Derivada,,22,185,15,36,0,0,102,2904.8,2991.9,6,24,5
2025-01-27,SEM_Marca_Pura,,72,112,35,27,0,0,60,4759.6,4902.4,6,13,3
2025-01-27,Terceros,,248,15,30,4,0,0,140,1291.3,1291.3,7,5,2
2025-01-27,Whatsapp,Whatsapp,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-27,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-28,Barrido,,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-28,Display,,18,22,7,8,0,0,3,3146.5,3240.9,2,6,5
2025-01-28,Manual,,0,0,0,0,0,0,0,0,0,51,85,34
2025-01-28,Organico,,130,399,62,59,0,0,255,0,0,51,77,41
2025-01-28,Otros_Origenes,,0,0,0,0,0,0,0,0,0,5,9,4
2025-01-28,Paid_Social,,29,8,16,2,0,0,2,6501.9,6501.9,6,7,5
2025-01-28,Pmax,,10,18,5,1,0,0,7,967,996,0,2,5
2025-01-28,SEM_Competencia,,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-28,SEM_Generico,,13,23,9,16,0,0,4,2659.8,2739.6,3,11,2
2025-01-28,SEM_Marca_Derivada,,32,186,17,32,0,0,95,2666.8,2746.8,11,25,7
2025-01-28,SEM_Marca_Pura,,101,116,60,44,0,0,38,4321.6,4451.2,6,20,10
2025-01-28,Terceros,,116,13,16,3,0,0,9,1479.3,1479.3,4,11,3
2025-01-28,Whatsapp,Organico,0,1,0,1,0,0,0,0,0,0,0,0
2025-01-28,Whatsapp,Paid_Social,0,1,0,0,0,0,0,0,0,0,0,0
2025-01-29,Barrido,,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-29,Display,,11,28,4,6,0,0,7,2338.6,2408.8,1,3,2
2025-01-29,Manual,,0,0,0,0,0,0,0,0,0,42,63,36
2025-01-29,Organico,,105,373,48,66,0,0,195,0,0,43,75,34
2025-01-29,Otros_Origenes,,0,0,0,0,0,0,0,0,0,5,12,3
2025-01-29,Paid_Social,,50,2,16,1,0,0,2,5248.3,5248.3,9,12,6
2025-01-29,Pmax,,12,17,8,6,0,0,3,1518.4,1564,2,8,2
2025-01-29,SEM_Generico,,14,22,7,11,0,0,4,2571.6,2648.7,7,14,4
2025-01-29,SEM_Marca_Derivada,,32,179,17,33,0,0,91,2800.5,2884.5,10,22,5
2025-01-29,SEM_Marca_Pura,,97,76,54,24,0,0,31,4155.9,4280.6,13,25,9
2025-01-29,Terceros,,123,6,29,3,0,0,12,1784.3,1784.3,6,9,2
2025-01-29,Whatsapp,Whatsapp,0,2,0,0,0,0,2,0,0,0,0,0
2025-01-29,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,Display,,10,22,3,10,0,0,4,1899.1,1956.1,3,9,2
2025-01-30,Manual,,0,0,0,0,0,0,0,0,0,35,54,28
2025-01-30,Organico,,107,331,58,67,0,0,162,0,0,27,61,49
2025-01-30,Otros_Origenes,,0,0,0,0,0,0,0,0,0,5,9,6
2025-01-30,Paid_Social,,36,1,18,0,0,0,2,4300,4300,3,12,5
2025-01-30,Pmax,,11,36,6,16,0,0,5,3856.4,3972.1,8,9,1
2025-01-30,Resto,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-30,SEM_Generico,,16,14,10,6,0,0,2,2638,2717.1,6,7,1
2025-01-30,SEM_Marca_Derivada,,27,189,19,49,0,0,88,2445,2518.4,14,26,8
2025-01-30,SEM_Marca_Pura,,120,91,79,18,0,0,53,3606.6,3714.8,12,33,7
2025-01-30,Terceros,,159,6,22,3,0,0,7,2006.3,2006.3,3,7,7
2025-01-30,Whatsapp,Organico,0,1,0,0,0,0,1,0,0,0,0,0
2025-01-30,Whatsapp,Paid_Social,0,1,0,1,0,0,0,0,0,0,1,0
2025-01-30,Youtube,,0,0,0,0,0,0,0,0,0,0,0,0
2025-01-31,Barrido,,0,0,0,0,0,0,0,0,0,0,1,0
2025-01-31,Display,,3,12,1,6,0,0,4,1886.8,1943.4,2,2,2
2025-01-31,Manual,,0,0,0,0,0,0,0,0,0,46,99,55
2025-01-31,Organico,,100,359,45,46,0,0,210,0,0,42,51,45
